ROI1,ROI2,meanDEP,meanHEALTH,meanHF,meanLF,stdDEP,stdHEALTH,stdHF,stdLF,padj HD,padj H_LF,padj H_HF,padj D_LF,padj D_HF,padj_HF_LF,EF HD,EF H_LF,EF H_HF,EF D_LF,EF D_HF,EF_HF_LF,ROI1,ROI2,meanDEP,meanHEALTH,meanHF,meanLF,stdDEP,stdHEALTH,stdHF,stdLF,p HD,p H_LF,p H_HF,p D_LF,p D_HF,p_HF_LF,EF HD,EF H_LF,EF H_HF,EF D_LF,EF D_HF,EF_HF_LF
rPCM,rPCS,0.159860767,0.159874024,0.159860766,0.159860898,0.138727757,0.138728593,0.138727759,0.138727823,1,1,1,1,1,1,-9.54E-05,-9.45E-05,-9.54E-05,-9.45E-07,2.14E-09,9.47E-07,rPCM,rPCS,0.159860767,0.159874024,0.159860766,0.159860898,0.138727757,0.138728593,0.138727759,0.138727823,0.999068074,0.999077306,0.999068053,0.999990768,0.999999979,0.999990747,-9.54E-05,-9.45E-05,-9.54E-05,-9.45E-07,2.14E-09,9.47E-07
rPCM,rPFCCL,0.126556991,0.126546122,0.126556991,0.126556359,0.110231771,0.110238363,0.110231771,0.110230301,1,1,1,1,1,1,9.84E-05,9.27E-05,9.84E-05,5.72E-06,-3.90E-10,-5.72E-06,rPCM,rPFCCL,0.126556991,0.126546122,0.126556991,0.126556359,0.110231771,0.110238363,0.110231771,0.110230301,0.999038535,0.999094364,0.999038531,0.999944163,0.999999996,0.99994416,9.84E-05,9.27E-05,9.84E-05,5.72E-06,-3.90E-10,-5.72E-06
rPCM,rPFCDL,0.13318659,0.13365015,0.133186761,0.146450196,0.119806471,0.119838012,0.119806923,0.115336182,1,1,1,1,1,1,-0.003862272,0.108654391,-0.003860848,-0.112604743,-1.42E-06,0.112603078,rPCM,rPFCDL,0.13318659,0.13365015,0.133186761,0.146450196,0.119806471,0.119838012,0.119806923,0.115336182,0.962287546,0.183782059,0.962301444,0.168373078,0.999986156,0.168379359,-0.003862272,0.108654391,-0.003860848,-0.112604743,-1.42E-06,0.112603078
rPCM,rPFCDM,0.176517673,0.176521062,0.176517673,0.176517583,0.129643345,0.129648052,0.129643345,0.12964298,1,1,1,1,1,1,-2.61E-05,-2.68E-05,-2.61E-05,6.90E-07,3.20E-10,-6.90E-07,rPCM,rPFCDM,0.176517673,0.176521062,0.176517673,0.176517583,0.129643345,0.129648052,0.129643345,0.12964298,0.999745051,0.999738312,0.999745048,0.999993261,0.999999997,0.999993264,-2.61E-05,-2.68E-05,-2.61E-05,6.90E-07,3.20E-10,-6.90E-07
rPCM,rPFCM,0.125651498,0.125654675,0.125651496,0.125651577,0.103405705,0.103407668,0.103405703,0.103406026,1,1,1,1,1,1,-3.07E-05,-2.99E-05,-3.07E-05,-7.59E-07,2.10E-08,7.80E-07,rPCM,rPFCM,0.125651498,0.125654675,0.125651496,0.125651577,0.103405705,0.103407668,0.103405703,0.103406026,0.999700405,0.999707821,0.9997002,0.999992585,0.999999795,0.99999238,-3.07E-05,-2.99E-05,-3.07E-05,-7.59E-07,2.10E-08,7.80E-07
rPCM,rPFCORB,0.132854905,0.132381501,0.132854904,0.13285499,0.111750275,0.111057001,0.111750275,0.111750199,1,1,1,1,1,1,0.004242333,0.0042431,0.00424233,-7.64E-07,3.01E-09,7.67E-07,rPCM,rPFCORB,0.132854905,0.132381501,0.132854904,0.13285499,0.111750275,0.111057001,0.111750275,0.111750199,0.958579705,0.958572219,0.958579735,0.999992541,0.999999971,0.999992512,0.004242333,0.0042431,0.00424233,-7.64E-07,3.01E-09,7.67E-07
rPCM,rTCC,0.160991103,0.160996552,0.160991102,0.160990552,0.137646015,0.137664931,0.137646015,0.137645137,1,1,1,1,1,1,-3.95E-05,-4.35E-05,-3.95E-05,4.00E-06,1.31E-08,-3.99E-06,rPCM,rTCC,0.160991103,0.160996552,0.160991102,0.160990552,0.137646015,0.137664931,0.137646015,0.137645137,0.99961401,0.999574937,0.999613882,0.999960926,0.999999872,0.999961054,-3.95E-05,-4.35E-05,-3.95E-05,4.00E-06,1.31E-08,-3.99E-06
rPCM,rTCI,0.134960605,0.134954748,0.134960605,0.134960305,0.117709215,0.117705981,0.117709216,0.117708472,1,1,1,1,1,1,4.97E-05,4.71E-05,4.97E-05,2.54E-06,-2.00E-09,-2.54E-06,rPCM,rTCI,0.134960605,0.134954748,0.134960605,0.134960305,0.117709215,0.117705981,0.117709216,0.117708472,0.999514847,0.999539666,0.999514828,0.999975179,0.99999998,0.99997516,4.97E-05,4.71E-05,4.97E-05,2.54E-06,-2.00E-09,-2.54E-06
rPCM,rTCS,0.114588228,0.114575719,0.114588227,0.11458828,0.097185763,0.097178407,0.097185762,0.097185865,1,1,1,1,1,1,0.000128502,0.000129037,0.000128496,-5.35E-07,6.26E-09,5.41E-07,rPCM,rTCS,0.114588228,0.114575719,0.114588227,0.11458828,0.097185763,0.097178407,0.097185762,0.097185865,0.998744796,0.998739573,0.998744857,0.999994777,0.999999939,0.999994716,0.000128502,0.000129037,0.000128496,-5.35E-07,6.26E-09,5.41E-07
rPCM,rV1,0.133041695,0.133975429,0.133041695,0.133041106,0.11165135,0.112053618,0.11165135,0.111651094,1,1,1,1,1,1,-0.008333969,-0.008339231,-0.008333972,5.26E-06,2.78E-09,-5.26E-06,rPCM,rV1,0.133041695,0.133975429,0.133041695,0.133041106,0.11165135,0.112053618,0.11165135,0.111651094,0.918735441,0.918684308,0.918735414,0.9999486,0.999999973,0.999948627,-0.008333969,-0.008339231,-0.008333972,5.26E-06,2.78E-09,-5.26E-06
rPCM,rV2,0.146624419,0.14649523,0.146624419,0.146624665,0.109171609,0.108912618,0.109171611,0.109171087,1,1,1,1,1,1,0.001182784,0.001185045,0.001182784,-2.26E-06,-1.17E-10,2.26E-06,rPCM,rV2,0.146624419,0.14649523,0.146624419,0.146624665,0.109171609,0.108912618,0.109171611,0.109171087,0.988447014,0.988424923,0.988447013,0.99997796,0.999999999,0.999977962,0.001182784,0.001185045,0.001182784,-2.26E-06,-1.17E-10,2.26E-06
rPCM,lFEF,0.141070116,0.141058305,0.141070116,0.141070428,0.125440962,0.125444978,0.125440957,0.125441386,1,1,1,1,1,1,9.40E-05,9.65E-05,9.40E-05,-2.49E-06,2.43E-11,2.49E-06,rPCM,lFEF,0.141070116,0.141058305,0.141070116,0.141070428,0.125440962,0.125444978,0.125440957,0.125441386,0.999081896,0.999057605,0.999081896,0.999975708,1,0.999975707,9.40E-05,9.65E-05,9.40E-05,-2.49E-06,2.43E-11,2.49E-06
rPCM,lPCI,0.117954681,0.117947571,0.11795817,0.117954577,0.094726548,0.09470808,0.094717491,0.094726013,1,1,1,1,1,1,7.49E-05,7.38E-05,0.000111713,1.09E-06,-3.68E-05,-3.79E-05,rPCM,lPCI,0.117954681,0.117947571,0.11795817,0.117954577,0.094726548,0.09470808,0.094717491,0.094726013,0.999268042,0.999278719,0.99890879,0.999989322,0.999640818,0.999630138,7.49E-05,7.38E-05,0.000111713,1.09E-06,-3.68E-05,-3.79E-05
rPCM,lPCM,0.143991834,0.143991017,0.143996642,0.143991976,0.136947022,0.136964801,0.136964507,0.136946841,1,1,1,1,1,1,5.95E-06,6.99E-06,4.10E-05,-1.04E-06,-3.51E-05,-3.40E-05,rPCM,lPCM,0.143991834,0.143991017,0.143996642,0.143991976,0.136947022,0.136964801,0.136964507,0.136946841,0.999941859,0.999931704,0.999599502,0.999989844,0.999657617,0.999667772,5.95E-06,6.99E-06,4.10E-05,-1.04E-06,-3.51E-05,-3.40E-05
rPCM,lPCS,0.138028614,0.138043779,0.1380323,0.138028693,0.111116992,0.11109757,0.111130569,0.111115975,1,1,1,1,1,1,-0.000136256,-0.000135554,-0.000103136,-7.02E-07,-3.31E-05,-3.24E-05,rPCM,lPCS,0.138028614,0.138043779,0.1380323,0.138028693,0.111116992,0.11109757,0.111130569,0.111115975,0.998669059,0.998675911,0.998992571,0.999993142,0.999676597,0.999683453,-0.000136256,-0.000135554,-0.000103136,-7.02E-07,-3.31E-05,-3.24E-05
rPCM,lPFCCL,0.118058588,0.118054153,0.118045522,0.118058599,0.107111854,0.10709742,0.107109594,0.107111521,1,1,1,1,1,1,4.13E-05,4.14E-05,-8.05E-05,-1.05E-07,0.000121785,0.000121891,rPCM,lPFCCL,0.118058588,0.118054153,0.118045522,0.118058599,0.107111854,0.10709742,0.107109594,0.107111521,0.999596238,0.999595209,0.999214091,0.999998972,0.998810405,0.998809375,4.13E-05,4.14E-05,-8.05E-05,-1.05E-07,0.000121785,0.000121891
rPCM,lPFCDL,0.12471066,0.124889233,0.144005947,0.124710451,0.111162694,0.11105824,0.119360314,0.111162381,1,1,1,1,1,1,-0.00160449,-0.001606373,0.165546126,1.88E-06,-0.167019619,-0.16702165,rPCM,lPFCDL,0.12471066,0.124889233,0.144005947,0.124710451,0.111162694,0.11105824,0.119360314,0.111162381,0.98432841,0.984310015,0.043052465,0.999981632,0.041236277,0.041233819,-0.00160449,-0.001606373,0.165546126,1.88E-06,-0.167019619,-0.16702165
rPCM,lPFCDM,0.143933043,0.143938072,0.143933042,0.1439334,0.124691462,0.124692859,0.124691466,0.12469146,1,1,1,1,1,1,-4.03E-05,-3.74E-05,-4.03E-05,-2.86E-06,1.01E-08,2.87E-06,rPCM,lPFCDM,0.143933043,0.143938072,0.143933042,0.1439334,0.124691462,0.124692859,0.124691466,0.12469146,0.999606691,0.99963459,0.999606592,0.9999721,0.999999901,0.999972001,-4.03E-05,-3.74E-05,-4.03E-05,-2.86E-06,1.01E-08,2.87E-06
rPCM,lPFCM,0.154750051,0.154747333,0.154736128,0.154749726,0.130272375,0.130275245,0.130260181,0.130272612,1,1,1,1,1,1,2.08E-05,1.83E-05,-8.59E-05,2.49E-06,0.000106703,0.000104212,rPCM,lPFCM,0.154750051,0.154747333,0.154736128,0.154749726,0.130272375,0.130275245,0.130260181,0.130272612,0.999796539,0.999820868,0.999161214,0.999975671,0.998957732,0.998982064,2.08E-05,1.83E-05,-8.59E-05,2.49E-06,0.000106703,0.000104212
rPCM,lPFCORB,0.162304213,0.162251441,0.162311239,0.162304453,0.125797291,0.125898829,0.12580531,0.125797835,1,1,1,1,1,1,0.000418628,0.000420528,0.00047435,-1.90E-06,-5.58E-05,-5.39E-05,rPCM,lPFCORB,0.162304213,0.162251441,0.162311239,0.162304453,0.125797291,0.125898829,0.12580531,0.125797835,0.995910872,0.995892312,0.995366589,0.999981424,0.999455359,0.999473936,0.000418628,0.000420528,0.00047435,-1.90E-06,-5.58E-05,-5.39E-05
rPCM,lTCC,0.164422288,0.164423283,0.164419561,0.164422365,0.136516044,0.136530718,0.136508869,0.13651529,1,1,1,1,1,1,-7.28E-06,-6.72E-06,-2.72E-05,-5.60E-07,1.99E-05,2.05E-05,rPCM,lTCC,0.164422288,0.164423283,0.164419561,0.164422365,0.136516044,0.136530718,0.136508869,0.13651529,0.999928922,0.999934389,0.999734105,0.999994532,0.999805174,0.999799706,-7.28E-06,-6.72E-06,-2.72E-05,-5.60E-07,1.99E-05,2.05E-05
rPCM,lTCI,0.130030598,0.130019728,0.130030597,0.130031243,0.119568444,0.119551422,0.119568444,0.119569148,1,1,1,1,1,1,9.08E-05,9.61E-05,9.08E-05,-5.38E-06,7.32E-09,5.39E-06,rPCM,lTCI,0.130030598,0.130019728,0.130030597,0.130031243,0.119568444,0.119551422,0.119568444,0.119569148,0.999113393,0.999060837,0.999113464,0.999947445,0.999999928,0.999947374,9.08E-05,9.61E-05,9.08E-05,-5.38E-06,7.32E-09,5.39E-06
rPCM,lTCS,0.145700327,0.145687651,0.14569947,0.145700048,0.14108831,0.141078858,0.141095374,0.141088355,1,1,1,1,1,1,8.97E-05,8.77E-05,8.36E-05,1.97E-06,6.06E-06,4.09E-06,rPCM,lTCS,0.145700327,0.145687651,0.14569947,0.145700048,0.14108831,0.141078858,0.141095374,0.141088355,0.999123871,0.999143128,0.999183114,0.999980743,0.999940781,0.999960037,8.97E-05,8.77E-05,8.36E-05,1.97E-06,6.06E-06,4.09E-06
rPCM,lV1,0.136852737,0.136696944,0.136852711,0.136853177,0.137186338,0.137490828,0.13718627,0.137186537,1,1,1,1,1,1,0.001132478,0.001135679,0.001132296,-3.20E-06,1.83E-07,3.39E-06,rPCM,lV1,0.136852737,0.136696944,0.136852711,0.136853177,0.137186338,0.137490828,0.13718627,0.137186537,0.988938345,0.988907089,0.988940126,0.999968698,0.999998214,0.999966912,0.001132478,0.001135679,0.001132296,-3.20E-06,1.83E-07,3.39E-06
rPCM,lV2,0.134125526,0.134208428,0.13416349,0.134125344,0.110723641,0.110723033,0.110705957,0.110723651,1,1,1,1,1,1,-0.000747486,-0.000749127,-0.00040522,1.64E-06,-0.000342325,-0.000343966,rPCM,lV2,0.134125526,0.134208428,0.13416349,0.134125344,0.110723641,0.110723033,0.110705957,0.110723651,0.992698682,0.992682653,0.996041837,0.99998397,0.996656196,0.996640164,-0.000747486,-0.000749127,-0.00040522,1.64E-06,-0.000342325,-0.000343966
rPCS,rPFCCL,0.146352719,0.146379097,0.146352719,0.146353109,0.132927845,0.132912482,0.132927845,0.132928104,1,1,1,1,1,1,-0.00019812,-0.00019519,-0.000198117,-2.93E-06,-2.44E-09,2.93E-06,rPCS,rPFCCL,0.146352719,0.146379097,0.146352719,0.146353109,0.132927845,0.132912482,0.132927845,0.132928104,0.998064776,0.99809339,0.9980648,0.99997139,0.999999976,0.999971414,-0.00019812,-0.00019519,-0.000198117,-2.93E-06,-2.44E-09,2.93E-06
rPCS,rPFCDL,0.119863897,0.119619127,0.119861442,0.10945005,0.118330486,0.118884057,0.118329993,0.109760018,1,1,1,1,1,1,0.002060257,-0.088732148,0.0020396,0.091096683,2.07E-05,-0.091075414,rPCS,rPFCDL,0.119863897,0.119619127,0.119861442,0.10945005,0.118330486,0.118884057,0.118329993,0.109760018,0.979877622,0.277588498,0.980079333,0.264997868,0.999797711,0.265109331,0.002060257,-0.088732148,0.0020396,0.091096683,2.07E-05,-0.091075414
rPCS,rPFCDM,0.163844154,0.163836635,0.163844153,0.163844169,0.121333678,0.121329997,0.121333677,0.121333704,1,1,1,1,1,1,6.19E-05,6.20E-05,6.19E-05,-1.22E-07,7.27E-09,1.29E-07,rPCS,rPFCDM,0.163844154,0.163836635,0.163844153,0.163844169,0.121333678,0.121329997,0.121333677,0.121333704,0.99939569,0.999394497,0.999395761,0.999998808,0.999999929,0.999998737,6.19E-05,6.20E-05,6.19E-05,-1.22E-07,7.27E-09,1.29E-07
rPCS,rPFCM,0.161383249,0.161374215,0.161383248,0.161383552,0.13432046,0.134303684,0.134320458,0.134320433,1,1,1,1,1,1,6.71E-05,6.94E-05,6.71E-05,-2.26E-06,6.55E-09,2.26E-06,rPCS,rPFCM,0.161383249,0.161374215,0.161383248,0.161383552,0.13432046,0.134303684,0.134320458,0.134320433,0.999344086,0.999322048,0.99934415,0.999977964,0.999999936,0.9999779,6.71E-05,6.94E-05,6.71E-05,-2.26E-06,6.55E-09,2.26E-06
rPCS,rPFCORB,0.139929404,0.139755133,0.139929405,0.139929365,0.111807802,0.111604791,0.111807803,0.111807976,1,1,1,1,1,1,0.001557485,0.001557135,0.001557487,3.49E-07,-1.81E-09,-3.50E-07,rPCS,rPFCORB,0.139929404,0.139755133,0.139929405,0.139929365,0.111807802,0.111604791,0.111807803,0.111807976,0.984787467,0.984790886,0.984787449,0.999996595,0.999999982,0.999996577,0.001557485,0.001557135,0.001557487,3.49E-07,-1.81E-09,-3.50E-07
rPCS,rTCC,0.172694923,0.172678742,0.172694924,0.172695406,0.12938477,0.129379835,0.12938477,0.129385033,1,1,1,1,1,1,0.000124861,0.000128583,0.000124863,-3.72E-06,-2.24E-09,3.72E-06,rPCS,rTCC,0.172694923,0.172678742,0.172694924,0.172695406,0.12938477,0.129379835,0.12938477,0.129385033,0.998780365,0.998744002,0.998780343,0.999963636,0.999999978,0.999963658,0.000124861,0.000128583,0.000124863,-3.72E-06,-2.24E-09,3.72E-06
rPCS,rTCI,0.143575567,0.143586099,0.143575567,0.143575607,0.121057612,0.121066645,0.121057612,0.121057703,1,1,1,1,1,1,-8.69E-05,-8.65E-05,-8.69E-05,-3.28E-07,-7.17E-10,3.28E-07,rPCS,rTCI,0.143575567,0.143586099,0.143575567,0.143575607,0.121057612,0.121066645,0.121057612,0.121057703,0.999151635,0.999154843,0.999151642,0.999996792,0.999999993,0.999996799,-8.69E-05,-8.65E-05,-8.69E-05,-3.28E-07,-7.17E-10,3.28E-07
rPCS,rTCS,0.158162675,0.158174255,0.158162675,0.158162592,0.141009501,0.141006985,0.141009501,0.141009484,1,1,1,1,1,1,-8.20E-05,-8.26E-05,-8.20E-05,5.86E-07,-4.01E-10,-5.86E-07,rPCS,rTCS,0.158162675,0.158174255,0.158162675,0.158162592,0.141009501,0.141006985,0.141009501,0.141009484,0.999199179,0.999193459,0.999199183,0.99999428,0.999999996,0.999994276,-8.20E-05,-8.26E-05,-8.20E-05,5.86E-07,-4.01E-10,-5.86E-07
rPCS,rV1,0.157612229,0.156828218,0.157612229,0.157612107,0.124443063,0.124380766,0.124443063,0.124443056,1,1,1,1,1,1,0.006291226,0.006290245,0.006291225,9.81E-07,5.48E-10,-9.80E-07,rPCS,rV1,0.157612229,0.156828218,0.157612229,0.157612107,0.124443063,0.124380766,0.124443063,0.124443056,0.938608374,0.938617924,0.93860838,0.999990422,0.999999995,0.999990427,0.006291226,0.006290245,0.006291225,9.81E-07,5.48E-10,-9.80E-07
rPCS,rV2,0.126080716,0.126278889,0.126080715,0.126080523,0.121153568,0.121356305,0.121153568,0.121153979,1,1,1,1,1,1,-0.001631619,-0.001633204,-0.001631625,1.59E-06,5.87E-09,-1.58E-06,rPCS,rV2,0.126080716,0.126278889,0.126080715,0.126080523,0.121153568,0.121356305,0.121153568,0.121153979,0.984063464,0.984047981,0.984063407,0.999984474,0.999999943,0.999984532,-0.001631619,-0.001633204,-0.001631625,1.59E-06,5.87E-09,-1.58E-06
rPCS,lFEF,0.147634186,0.147655454,0.147634198,0.14763413,0.12030317,0.120315502,0.120303189,0.12030322,1,1,1,1,1,1,-0.000176482,-0.000176941,-0.000176375,4.59E-07,-1.06E-07,-5.66E-07,rPCS,lFEF,0.147634186,0.147655454,0.147634198,0.14763413,0.12030317,0.120315502,0.120303189,0.12030322,0.998276132,0.998271646,0.998277172,0.999995513,0.99999896,0.999994473,-0.000176482,-0.000176941,-0.000176375,4.59E-07,-1.06E-07,-5.66E-07
rPCS,lPCI,0.138292093,0.138302637,0.138297946,0.138292008,0.125267319,0.125285286,0.125260766,0.125267147,1,1,1,1,1,1,-8.40E-05,-8.47E-05,-3.74E-05,6.73E-07,-4.67E-05,-4.73E-05,rPCS,lPCI,0.138292093,0.138302637,0.138297946,0.138292008,0.125267319,0.125285286,0.125260766,0.125267147,0.999179242,0.999172672,0.999634893,0.99999343,0.999544294,0.999537724,-8.40E-05,-8.47E-05,-3.74E-05,6.73E-07,-4.67E-05,-4.73E-05
rPCS,lPCM,0.143841693,0.143847608,0.143869842,0.143841439,0.119809321,0.119807333,0.119853872,0.119809138,1,1,1,1,1,1,-4.93E-05,-5.14E-05,0.000185237,2.12E-06,-0.000234509,-0.000236627,rPCS,lPCM,0.143841693,0.143847608,0.143869842,0.143841439,0.119809321,0.119807333,0.119853872,0.119809138,0.99951861,0.999497915,0.99819061,0.999979306,0.99770933,0.997688638,-4.93E-05,-5.14E-05,0.000185237,2.12E-06,-0.000234509,-0.000236627
rPCS,lPCS,0.135789289,0.135800566,0.135774964,0.135789157,0.123379741,0.123390149,0.123340841,0.123379853,1,1,1,1,1,1,-9.12E-05,-9.23E-05,-0.000207185,1.07E-06,0.000115927,0.000114858,rPCS,lPCS,0.135789289,0.135800566,0.135774964,0.135789157,0.123379741,0.123390149,0.123340841,0.123379853,0.999108684,0.999098245,0.997976222,0.99998956,0.998867629,0.998878071,-9.12E-05,-9.23E-05,-0.000207185,1.07E-06,0.000115927,0.000114858
rPCS,lPFCCL,0.154160511,0.154166858,0.154163683,0.154160247,0.115815002,0.115814093,0.115776966,0.115814793,1,1,1,1,1,1,-5.47E-05,-5.70E-05,-2.74E-05,2.27E-06,-2.74E-05,-2.96E-05,rPCS,lPFCCL,0.154160511,0.154166858,0.154163683,0.154160247,0.115815002,0.115814093,0.115776966,0.115814793,0.99946557,0.999443422,0.99973268,0.999977852,0.999732803,0.999710651,-5.47E-05,-5.70E-05,-2.74E-05,2.27E-06,-2.74E-05,-2.96E-05
rPCS,lPFCDL,0.139299743,0.139575759,0.122029539,0.139299694,0.109292407,0.109400214,0.099061139,0.109292504,1,1,1,1,1,1,-0.002520027,-0.002520471,-0.167853144,4.45E-07,0.165302166,0.165301619,rPCS,lPFCDL,0.139299743,0.139575759,0.122029539,0.139299694,0.109292407,0.109400214,0.099061139,0.109292504,0.975388374,0.975384043,0.040238011,0.999995654,0.043359609,0.0433603,-0.002520027,-0.002520471,-0.167853144,4.45E-07,0.165302166,0.165301619
rPCS,lPFCDM,0.152859267,0.152877459,0.152859268,0.152859328,0.128809022,0.128845137,0.128809023,0.128808918,1,1,1,1,1,1,-0.000140979,-0.000140508,-0.000140976,-4.71E-07,-3.52E-09,4.68E-07,rPCS,lPFCDM,0.152859267,0.152877459,0.152859268,0.152859328,0.128809022,0.128845137,0.128809023,0.128808918,0.998622922,0.998627523,0.998622957,0.999995398,0.999999966,0.999995432,-0.000140979,-0.000140508,-0.000140976,-4.71E-07,-3.52E-09,4.68E-07
rPCS,lPFCM,0.125977302,0.125994867,0.125993675,0.125977259,0.105072648,0.105081759,0.105068334,0.105072806,1,1,1,1,1,1,-0.000166888,-0.000167298,-1.13E-05,4.11E-07,-0.00015557,-0.000155981,rPCS,lPFCM,0.125977302,0.125994867,0.125993675,0.125977259,0.105072648,0.105081759,0.105068334,0.105072806,0.998369846,0.998365837,0.999889352,0.999995989,0.998480395,0.998476385,-0.000166888,-0.000167298,-1.13E-05,4.11E-07,-0.00015557,-0.000155981
rPCS,lPFCORB,0.178163022,0.178368163,0.178150119,0.178163033,0.123241158,0.123937369,0.123239441,0.123240549,1,1,1,1,1,1,-0.001657087,-0.001657001,-0.001761323,-8.97E-08,0.00010452,0.00010461,rPCS,lPFCORB,0.178163022,0.178368163,0.178150119,0.178163033,0.123241158,0.123937369,0.123239441,0.123240549,0.983814748,0.983815582,0.982796793,0.999999123,0.998979055,0.998978175,-0.001657087,-0.001657001,-0.001761323,-8.97E-08,0.00010452,0.00010461
rPCS,lTCC,0.153243596,0.153247764,0.153240812,0.153243758,0.145334418,0.145342654,0.145346191,0.145334355,1,1,1,1,1,1,-2.86E-05,-2.75E-05,-4.77E-05,-1.11E-06,1.91E-05,2.02E-05,rPCS,lTCC,0.153243596,0.153247764,0.153240812,0.153243758,0.145334418,0.145342654,0.145346191,0.145334355,0.999720359,0.999731229,0.999533604,0.99998913,0.999813228,0.999802359,-2.86E-05,-2.75E-05,-4.77E-05,-1.11E-06,1.91E-05,2.02E-05
rPCS,lTCI,0.135131817,0.135153723,0.135131819,0.135131674,0.122888481,0.122910244,0.122888482,0.122888267,1,1,1,1,1,1,-0.00017795,-0.00017911,-0.000177933,1.16E-06,-1.67E-08,-1.18E-06,rPCS,lTCI,0.135131817,0.135153723,0.135131819,0.135131674,0.122888481,0.122910244,0.122888482,0.122888267,0.998261793,0.998250461,0.998261956,0.999988669,0.999999837,0.999988506,-0.00017795,-0.00017911,-0.000177933,1.16E-06,-1.67E-08,-1.18E-06
rPCS,lTCS,0.13969833,0.139679398,0.139706079,0.139698053,0.111308171,0.111286719,0.111312219,0.111308032,1,1,1,1,1,1,0.000169817,0.000167336,0.000239322,2.48E-06,-6.95E-05,-7.20E-05,rPCS,lTCS,0.13969833,0.139679398,0.139706079,0.139698053,0.111308171,0.111286719,0.111312219,0.111308032,0.99834123,0.998365467,0.997662318,0.999975764,0.999321121,0.999296885,0.000169817,0.000167336,0.000239322,2.48E-06,-6.95E-05,-7.20E-05
rPCS,lV1,0.17282023,0.173778178,0.172820208,0.172820273,0.126933154,0.127329184,0.126933128,0.12693333,1,1,1,1,1,1,-0.007522535,-0.007522197,-0.007522708,-3.33E-07,1.73E-07,5.06E-07,rPCS,lV1,0.17282023,0.173778178,0.172820208,0.172820273,0.126933154,0.127329184,0.126933128,0.12693333,0.926624134,0.92662742,0.926622445,0.999996745,0.999998309,0.999995054,-0.007522535,-0.007522197,-0.007522708,-3.33E-07,1.73E-07,5.06E-07
rPCS,lV2,0.141214954,0.141496396,0.141230511,0.141215219,0.145814489,0.146219186,0.14579392,0.145814736,1,1,1,1,1,1,-0.001924247,-0.001922431,-0.001818011,-1.82E-06,-0.000106518,-0.000104702,rPCS,lV2,0.141214954,0.141496396,0.141230511,0.141215219,0.145814489,0.146219186,0.14579392,0.145814736,0.981205768,0.981223493,0.982243197,0.999982261,0.998959533,0.998977274,-0.001924247,-0.001922431,-0.001818011,-1.82E-06,-0.000106518,-0.000104702
rPFCCL,rPFCDL,0.122243162,0.121730778,0.122243366,0.12165182,0.096961859,0.096515969,0.096961514,0.105713685,1,1,1,1,1,1,0.005287714,-0.000778769,0.005289831,0.005820198,-2.10E-06,-0.005822217,rPFCCL,rPFCDL,0.122243162,0.121730778,0.122243366,0.12165182,0.096961859,0.096515969,0.096961514,0.105713685,0.94838593,0.992393131,0.948365299,0.943196694,0.999979465,0.943177021,0.005287714,-0.000778769,0.005289831,0.005820198,-2.10E-06,-0.005822217
rPFCCL,rPFCDM,0.119425173,0.1194185,0.119425173,0.119426046,0.107666561,0.107647888,0.107666561,0.107668649,1,1,1,1,1,1,6.19E-05,7.00E-05,6.19E-05,-8.09E-06,-5.53E-11,8.09E-06,rPFCCL,rPFCDM,0.119425173,0.1194185,0.119425173,0.119426046,0.107666561,0.107647888,0.107666561,0.107668649,0.999395497,0.999316488,0.999395497,0.999920992,0.999999999,0.999920992,6.19E-05,7.00E-05,6.19E-05,-8.09E-06,-5.53E-11,8.09E-06
rPFCCL,rPFCM,0.102717914,0.102713559,0.102717915,0.102717535,0.106426564,0.106394219,0.106426566,0.106426005,1,1,1,1,1,1,4.09E-05,3.73E-05,4.09E-05,3.55E-06,-1.06E-08,-3.57E-06,rPFCCL,rPFCM,0.102717914,0.102713559,0.102717915,0.102717535,0.106426564,0.106394219,0.106426566,0.106426005,0.999600895,0.999635624,0.999600791,0.999965275,0.999999896,0.999965171,4.09E-05,3.73E-05,4.09E-05,3.55E-06,-1.06E-08,-3.57E-06
rPFCCL,rPFCORB,0.146299731,0.146463948,0.146299731,0.146299576,0.126692209,0.126899972,0.12669221,0.126692576,1,1,1,1,1,1,-0.001292966,-0.001294184,-0.001292969,1.22E-06,2.76E-09,-1.22E-06,rPFCCL,rPFCORB,0.146299731,0.146463948,0.146299731,0.146299576,0.126692209,0.126899972,0.12669221,0.126692576,0.987370879,0.987358989,0.987370852,0.99998808,0.999999973,0.999988107,-0.001292966,-0.001294184,-0.001292969,1.22E-06,2.76E-09,-1.22E-06
rPFCCL,rTCC,0.143811461,0.143807722,0.143811461,0.143811852,0.128579863,0.128572393,0.128579863,0.128580289,1,1,1,1,1,1,2.90E-05,3.21E-05,2.90E-05,-3.04E-06,5.60E-10,3.04E-06,rPFCCL,rTCC,0.143811461,0.143807722,0.143811461,0.143811852,0.128579863,0.128572393,0.128579863,0.128580289,0.999716416,0.999686762,0.999716422,0.999970346,0.999999995,0.99997034,2.90E-05,3.21E-05,2.90E-05,-3.04E-06,5.60E-10,3.04E-06
