ROI1,ROI2,meanDEP,meanHEALTH,meanHF,meanLF,stdDEP,stdHEALTH,stdHF,stdLF,padj HD,padj H_LF,padj H_HF,padj D_LF,padj D_HF,padj_HF_LF,EF HD,EF H_LF,EF H_HF,EF D_LF,EF D_HF,EF_HF_LF,ROI1,ROI2,meanDEP,meanHEALTH,meanHF,meanLF,stdDEP,stdHEALTH,stdHF,stdLF,p HD,p H_LF,p H_HF,p D_LF,p D_HF,p_HF_LF,EF HD,EF H_LF,EF H_HF,EF D_LF,EF D_HF,EF_HF_LF
rFEF,lTCC,0.15148035540860189,0.1514711422877985,0.15146956771256387,0.15148035697234163,0.1268736981299581,0.12687418104905734,0.12687618480356896,0.12687369769564824,1.0,1.0,1.0,1.0,1.0,1.0,7.243456905238563e-05,7.24468634702755e-05,-1.2379362357498648e-05,-1.229431731041888e-08,8.481338298099605e-05,8.482567732298755e-05,rFEF,lTCC,0.15148035540860189,0.1514711422877985,0.15146956771256387,0.15148035697234163,0.1268736981299581,0.12687418104905734,0.12687618480356896,0.12687369769564824,0.9994224187234096,0.9994223206897714,0.9999012890030842,0.9999999019671381,0.9993237121299714,0.999323614096948,7.243456905238563e-05,7.24468634702755e-05,-1.2379362357498648e-05,-1.229431731041888e-08,8.481338298099605e-05,8.482567732298755e-05
rFEF,lTCI,0.17324435465906604,0.1732409752607088,0.1732443609391843,0.17324435645439756,0.13678155499266334,0.13677683879567787,0.13678155952832416,0.1367815550375347,1.0,1.0,1.0,1.0,1.0,1.0,2.464511673031541e-05,2.4658209635203104e-05,2.4690915670754202e-05,-1.3092683211941065e-08,-4.579855949875833e-08,-3.270587649638107e-08,rFEF,lTCI,0.17324435465906604,0.1732409752607088,0.1732443609391843,0.17324435645439756,0.13678155499266334,0.13677683879567787,0.13678155952832416,0.1367815550375347,0.9998034838990214,0.9998033794983567,0.9998031187058223,0.9999998956010998,0.9999996348098273,0.9999997392087259,2.464511673031541e-05,2.4658209635203104e-05,2.4690915670754202e-05,-1.3092683211941065e-08,-4.579855949875833e-08,-3.270587649638107e-08
rFEF,lTCS,0.10845686113164486,0.10846590782389341,0.10847790867159468,0.10845686106902189,0.08905588494164485,0.08906480252084821,0.08907512923445167,0.08905588406552138,1.0,1.0,1.0,1.0,1.0,1.0,-0.00010132508798795329,-0.00010132578987843173,0.000134397805671614,7.014272326757398e-10,-0.0002357237467716375,-0.00023572444928235127,rFEF,lTCS,0.10845686113164486,0.10846590782389341,0.10847790867159468,0.10845686106902189,0.08905588494164485,0.08906480252084821,0.08907512923445167,0.08905588406552138,0.9991920505702241,0.9991920449734678,0.9989283343496927,0.9999999944069348,0.9981203794003928,0.9981203737987037,-0.00010132508798795329,-0.00010132578987843173,0.000134397805671614,7.014272326757398e-10,-0.0002357237467716375,-0.00023572444928235127
rFEF,lV1,0.17572620125063965,0.17417623329070792,0.1757261738560535,0.17572620131707908,0.14581496053505918,0.14514220795996816,0.1458147903198332,0.14581495942052,1.0,1.0,1.0,1.0,1.0,1.0,0.010627571469228513,0.01062757196558362,0.010627389865984573,-4.545015858323503e-10,1.874021000039472e-07,1.8785660257126438e-07,rFEF,lV1,0.17572620125063965,0.17417623329070792,0.1757261738560535,0.17572620131707908,0.14581496053505918,0.14514220795996816,0.1458147903198332,0.14581495942052,0.9154171442331729,0.9154171402976625,0.9154185841327522,0.9999999963758792,0.9999985056865105,0.9999985020623818,0.010627571469228513,0.01062757196558362,0.010627389865984573,-4.545015858323503e-10,1.874021000039472e-07,1.8785660257126438e-07
rFEF,lV2,0.14264849744680796,0.14266095954247696,0.14262797913208794,0.14264849808711794,0.1329860679397122,0.13330265375569475,0.1329479705412789,0.1329860671852569,1.0,1.0,1.0,1.0,1.0,1.0,-9.336401875229641e-05,-9.335922191704495e-05,-0.00024711924666815456,-4.802812824696927e-09,0.00015392504516964842,0.0001539298491072173,rFEF,lV2,0.14264849744680796,0.14266095954247696,0.14262797913208794,0.14264849808711794,0.1329860679397122,0.13330265375569475,0.1329479705412789,0.1329860671852569,0.9992555307953448,0.9992555690445025,0.9980295138260115,0.9999999617031613,0.9987726275195618,0.9987725892138001,-9.336401875229641e-05,-9.335922191704495e-05,-0.00024711924666815456,-4.802812824696927e-09,0.00015392504516964842,0.0001539298491072173
rPCI,rPCM,0.1294165700939063,0.12941961527011464,0.12941656919098274,0.12941659063014246,0.1345269873784216,0.13453603257034272,0.13452698496617463,0.13452708490059745,1.0,1.0,1.0,1.0,1.0,1.0,-2.2578752937756048e-05,-2.242647690425165e-05,-2.2585447954196402e-05,-1.5227296918768895e-07,6.695039093917594e-09,1.5896800722012832e-07,rPCI,rPCM,0.1294165700939063,0.12941961527011464,0.12941656919098274,0.12941659063014246,0.1345269873784216,0.13453603257034272,0.13452698496617463,0.13452708490059745,0.9998199607432143,0.9998211749672024,0.999819907358257,0.9999987858004156,0.9999999466148606,0.9999987324152846,-2.2578752937756048e-05,-2.242647690425165e-05,-2.2585447954196402e-05,-1.5227296918768895e-07,6.695039093917594e-09,1.5896800722012832e-07
rPCI,rPCS,0.1657645144898087,0.16575017703626357,0.16576451413661183,0.16576471085951325,0.1327534341862718,0.13275169358877553,0.1327534340893312,0.13275376173439646,1.0,1.0,1.0,1.0,1.0,1.0,0.0001077309889559902,0.00010920636746513883,0.00010772833508980484,-1.4755017423733622e-06,2.6538881218083232e-09,1.4781556277598743e-06,rPCI,rPCS,0.1657645144898087,0.16575017703626357,0.16576451413661183,0.16576471085951325,0.1327534341862718,0.13275169358877553,0.1327534340893312,0.13275376173439646,0.9991409709986246,0.999129206580253,0.9991409921601043,0.9999882345920491,0.999999978838333,0.999988213430404,0.0001077309889559902,0.00010920636746513883,0.00010772833508980484,-1.4755017423733622e-06,2.6538881218083232e-09,1.4781556277598743e-06
rPCI,rPFCCL,0.14855099781844633,0.14851869064254888,0.14855099781961972,0.14855086001662432,0.13869061651374745,0.13861505381440895,0.13869061639391184,0.13869147074116744,1.0,1.0,1.0,1.0,1.0,1.0,0.00023242442543670348,0.00023143233785709132,0.00023242443397881267,9.911013872802756e-07,-8.439342053647744e-12,-9.911098270245168e-07,rPCI,rPFCCL,0.14855099781844633,0.14851869064254888,0.14855099781961972,0.14855086001662432,0.13869061651374745,0.13861505381440895,0.13869061639391184,0.13869147074116744,0.9981466875732277,0.9981545982949098,0.9981466875051144,0.9999920971207235,0.999999999932706,0.9999920970534263,0.00023242442543670348,0.00023143233785709132,0.00023242443397881267,9.911013872802756e-07,-8.439342053647744e-12,-9.911098270245168e-07
rPCI,rPFCDL,0.1767230351586245,0.1765035302737943,0.1767246175447335,0.15640666732505948,0.15720280151032395,0.15766899188012296,0.15720094322364697,0.15094022800052237,1.0,1.0,1.0,1.0,1.0,1.0,0.0013907577595467884,-0.12988461291294348,0.0014007918311415785,0.13150600404721807,-1.0040753093978455e-05,-0.13151705559803747,rPCI,rPFCDL,0.1767230351586245,0.1765035302737943,0.1767246175447335,0.15640666732505948,0.15720280151032395,0.15766899188012296,0.15720094322364697,0.15094022800052237,0.9889106849977283,0.194748722953962,0.9888306827759069,0.18924689205879214,0.99991993668818,0.1892097898061732,0.0013907577595467884,-0.12988461291294348,0.0014007918311415785,0.13150600404721807,-1.0040753093978455e-05,-0.13151705559803747
rPCI,rPFCDM,0.15448797408995943,0.15448544963713873,0.15448797406291093,0.15448796821669225,0.16065540047516874,0.16065266213093204,0.16065540061712383,0.16065532549188558,1.0,1.0,1.0,1.0,1.0,1.0,1.5674264501392152e-05,1.563780118160657e-05,1.567409655099196e-05,3.6466666916214235e-08,1.6794204390723193e-10,-3.629872481700392e-08,rPCI,rPFCDM,0.15448797408995943,0.15448544963713873,0.15448797406291093,0.15448796821669225,0.16065540047516874,0.16065266213093204,0.16065540061712383,0.16065532549188558,0.9998750159961569,0.9998753067486615,0.9998750173353657,0.9999997092208023,0.9999999986608578,0.999999710559945,1.5674264501392152e-05,1.563780118160657e-05,1.567409655099196e-05,3.6466666916214235e-08,1.6794204390723193e-10,-3.629872481700392e-08
rPCI,rPFCM,0.158008676795816,0.15800368248280383,0.15800867864281312,0.15800872796524643,0.1350165206218658,0.13500890369697774,0.13501652415517906,0.1350177739836353,1.0,1.0,1.0,1.0,1.0,1.0,3.6898833462558394e-05,3.7276708881718394e-05,3.6912478908146275e-05,-3.780360313681609e-07,-1.3645543516451005e-08,3.6439054624106496e-07,rPCI,rPFCM,0.158008676795816,0.15800368248280383,0.15800867864281312,0.15800872796524643,0.1350165206218658,0.13500890369697774,0.13501652415517906,0.1350177739836353,0.99970577478408,0.9997027616679128,0.9997056659775511,0.9999969856029297,0.9999998911926827,0.9999970944097815,3.6898833462558394e-05,3.7276708881718394e-05,3.6912478908146275e-05,-3.780360313681609e-07,-1.3645543516451005e-08,3.6439054624106496e-07
rPCI,rPFCORB,0.1277958679659064,0.12738916631505637,0.12779586794828238,0.12779567700809452,0.13529056278895563,0.13537036112669765,0.13529056301591044,0.13529095901498922,1.0,1.0,1.0,1.0,1.0,1.0,0.0029977257085522123,0.002996313807327648,0.002997725576135823,1.407929246824631e-06,1.2994179147531887e-10,-1.4077993040425138e-06,rPCI,rPFCORB,0.1277958679659064,0.12738916631505637,0.12779586794828238,0.12779567700809452,0.13529056278895563,0.13537036112669765,0.13529056301591044,0.13529095901498922,0.976100217356697,0.9761114705568741,0.976100218412088,0.9999887734040027,0.9999999989638656,0.999988774440145,0.0029977257085522123,0.002996313807327648,0.002997725576135823,1.407929246824631e-06,1.2994179147531887e-10,-1.4077993040425138e-06
